,CompanyName,Location,Experience,Skills,Job Description,Posted Date
196,ispatial techno solutions pvt ltd.,Hyderabad/Secunderabad,7 - 10 yrs,"algorithms, c , scala, data mining, sql, java, mysql, hadoop, middleware, python, oracle, mq, nosql","Desired Requirements: Graduate degree in Data Science or another quantitative field is preferred.7 years of experience in applications development in a complex , multi-platfo... More Details",Posted few days ago
197,APPLYCUP HIRING SOLUTIONS LLP,Ahmedabad,5 - 10 yrs,"algorithms, data mining, storage, database, security, debugging, api, big data, python, machine learning","Qualification : BSc / BA in Computer Science , Engineering or relevant field; graduate degree in Data Science or other quantitative field is preferred. Experience : 5 - 10 Ye... More Details",Posted few days ago
198,Alstom Projects India Ltd.,,0 - 3 yrs,"devops, shell scripting, big data, python, github, dash, algorithms, conference, scala, sql, database, git, linux, cloud computing, problem solving, team player, machine learning, infrastructure","Leading societies to a low carbon future , Alstom develops and markets mobility solutions that provide the sustainable foundations for the future of transportation. Our produ... More Details",Posted few days ago
199,SRINSOFT TECHNOLOGIES,Chennai,3 - 5 yrs,"algorithms, bi, sql, hadoop, big data, python, machine learning","Requirements 3 - 5 years of experienceQualification Bachelor's Degree in a quantitative field ( Computer Science , Engineering , Mathematics , Statistics , Applied Statis... More Details",Posted few days ago
200,WALMART INDIA,,2 - 5 yrs,"algorithms, information technology, ensemble, sql, data structures, hadoop, big data, cloud services, natural language processing, information retrieval, microsoft azure, machine learning, mapreduce","Location SUNNYVALE , CACareer Area Data Science and AnalyticsJob Function -Employment Type Regular / PermanentPosition Type SalaryWhat you'll do atWhat you'll do... Position:... More Details",Posted 3 days ago
201,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 1 day ago
202,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
203,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
204,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
205,LogicPlum Private Limited,Canada,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
206,LogicPlum Private Limited,France,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
207,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
208,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
209,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 2 days ago
210,Cellworks,,0 - 3 yrs,"algorithms, python, data mining, machine learning, nosql, d3.js, java, data structures, mysql","DATA SCIENTIST Requirements and Qualification: Proven experience as a Machine Learning Engineer or similar roleUnderstanding of data structures , data modeling and software a... More Details",Posted few days ago
211,ion trading india pvt. ltd.,Italy,0 - 3 yrs,"hive, cloudera, algorithms, data mining, dbms, sql, java, xml, mysql, hadoop, big data, hbase, python, microsoft azure, problem solving, impala, machine learning, hdfs","About us:Cedacri is part of ION Group , a community of visionary innovators , dedicated to providing pioneering software and consultancy services to financial institutions ,... More Details",Posted 5 days ago
212,TandA HR Solutions,Panchkula,3 - 5 yrs,"algorithms, docker, sql, productionenvironment, natural languageprocessing, data structures, hadoop, python, information retrieval, problem solving, machine learning",Qualification GraduationLocation PanchkulaJD for Data Science / ML Engineer:Responsibilities: Productionize ML / AI models around semantic understanding and personalizationw... More Details,Posted few days ago
213,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 3 days ago
214,demoport,Chennai,3 - 5 yrs,"data mining, problem solving, sql, cassandra, system architecture, hdfs, hadoop","Key Responsibilities Work with the Product Team on designing , building and deploying scalable data analysis systems for large datasets.use advanced analytics , data mining ... More Details",Posted few days ago
215,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 4 days ago
216,aeries technology group  ( sabre industries ),"Hyderabad/Secunderabad, Mumbai, Bengaluru / Bangalore",5 - 8 yrs,"hive, fundamentals, algorithms, information technology, data mining, bi, sql, data extraction, atg, mongodb, python, rdbms, machine learning, nosql, cassandra, infrastructure","Job Responsibilities:This position is responsible for evaluating , supporting , and developing BI / Analytics / ML solutions through consulting and partnering with interna... More Details",Posted few days ago
217,CTE,,20 - 23 yrs,"fundamentals, algorithms, python, machine learning, debugging, big data","The ideal candidate will have a bachelor's / master's / Ph.D. in data science , statistics , or related discipline with 3-5 years of experience or a master's degree with 2-3... More Details",Posted few days ago
218,nutanxt technologies,Pune,1 - 4 yrs,"data sources, deploying application, methods using advanced",Hands-on experience in building and deploying application scorecards ( preferably lending business ) using some of the latest machine learning models.Work on modelling proje... More Details,Posted few days ago
219,pratibha analytics,Hyderabad/Secunderabad,3 - 20 yrs,"advanced analytics, sas, data science, spss","Requirements3-20 years experience , with strong focus on statistics , mathematics and computer science skills. Responsibilities include , design and delivery of leading Ana... More Details",Posted few days ago
220,GenieTalk,Indore,0 - 3 yrs,"hive, algorithms, data mining, lucene, sql, pig, docker, d3.js, java, git, mongodb, python, natural language processing, svn, machine learning","Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data , and help us make smarter decisions to deliver even... More Details",Posted few days ago
221,ispatial techno solutions pvt ltd.,Hyderabad/Secunderabad,7 - 10 yrs,"algorithms, c , scala, data mining, sql, java, mysql, hadoop, middleware, python, oracle, mq, nosql","Desired Requirements: Graduate degree in Data Science or another quantitative field is preferred.7 years of experience in applications development in a complex , multi-platfo... More Details",Posted few days ago
222,APPLYCUP HIRING SOLUTIONS LLP,Ahmedabad,5 - 10 yrs,"algorithms, data mining, storage, database, security, debugging, api, big data, python, machine learning","Qualification : BSc / BA in Computer Science , Engineering or relevant field; graduate degree in Data Science or other quantitative field is preferred. Experience : 5 - 10 Ye... More Details",Posted few days ago
223,Alstom Projects India Ltd.,,0 - 3 yrs,"devops, shell scripting, big data, python, github, dash, algorithms, conference, scala, sql, database, git, linux, cloud computing, problem solving, team player, machine learning, infrastructure","Leading societies to a low carbon future , Alstom develops and markets mobility solutions that provide the sustainable foundations for the future of transportation. Our produ... More Details",Posted few days ago
224,SRINSOFT TECHNOLOGIES,Chennai,3 - 5 yrs,"algorithms, bi, sql, hadoop, big data, python, machine learning","Requirements 3 - 5 years of experienceQualification Bachelor's Degree in a quantitative field ( Computer Science , Engineering , Mathematics , Statistics , Applied Statis... More Details",Posted few days ago
225,WALMART INDIA,,2 - 5 yrs,"algorithms, information technology, ensemble, sql, data structures, hadoop, big data, cloud services, natural language processing, information retrieval, microsoft azure, machine learning, mapreduce","Location SUNNYVALE , CACareer Area Data Science and AnalyticsJob Function -Employment Type Regular / PermanentPosition Type SalaryWhat you'll do atWhat you'll do... Position:... More Details",Posted 3 days ago
226,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 1 day ago
227,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
228,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
229,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
230,LogicPlum Private Limited,Canada,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
231,LogicPlum Private Limited,France,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
232,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
233,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
234,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 2 days ago
235,Cellworks,,0 - 3 yrs,"algorithms, python, data mining, machine learning, nosql, d3.js, java, data structures, mysql","DATA SCIENTIST Requirements and Qualification: Proven experience as a Machine Learning Engineer or similar roleUnderstanding of data structures , data modeling and software a... More Details",Posted few days ago
236,ion trading india pvt. ltd.,Italy,0 - 3 yrs,"hive, cloudera, algorithms, data mining, dbms, sql, java, xml, mysql, hadoop, big data, hbase, python, microsoft azure, problem solving, impala, machine learning, hdfs","About us:Cedacri is part of ION Group , a community of visionary innovators , dedicated to providing pioneering software and consultancy services to financial institutions ,... More Details",Posted 5 days ago
237,TandA HR Solutions,Panchkula,3 - 5 yrs,"algorithms, docker, sql, productionenvironment, natural languageprocessing, data structures, hadoop, python, information retrieval, problem solving, machine learning",Qualification GraduationLocation PanchkulaJD for Data Science / ML Engineer:Responsibilities: Productionize ML / AI models around semantic understanding and personalizationw... More Details,Posted few days ago
238,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 3 days ago
239,demoport,Chennai,3 - 5 yrs,"data mining, problem solving, sql, cassandra, system architecture, hdfs, hadoop","Key Responsibilities Work with the Product Team on designing , building and deploying scalable data analysis systems for large datasets.use advanced analytics , data mining ... More Details",Posted few days ago
240,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 4 days ago
241,aeries technology group  ( sabre industries ),"Hyderabad/Secunderabad, Mumbai, Bengaluru / Bangalore",5 - 8 yrs,"hive, fundamentals, algorithms, information technology, data mining, bi, sql, data extraction, atg, mongodb, python, rdbms, machine learning, nosql, cassandra, infrastructure","Job Responsibilities:This position is responsible for evaluating , supporting , and developing BI / Analytics / ML solutions through consulting and partnering with interna... More Details",Posted few days ago
242,CTE,,20 - 23 yrs,"fundamentals, algorithms, python, machine learning, debugging, big data","The ideal candidate will have a bachelor's / master's / Ph.D. in data science , statistics , or related discipline with 3-5 years of experience or a master's degree with 2-3... More Details",Posted few days ago
243,nutanxt technologies,Pune,1 - 4 yrs,"data sources, deploying application, methods using advanced",Hands-on experience in building and deploying application scorecards ( preferably lending business ) using some of the latest machine learning models.Work on modelling proje... More Details,Posted few days ago
244,pratibha analytics,Hyderabad/Secunderabad,3 - 20 yrs,"advanced analytics, sas, data science, spss","Requirements3-20 years experience , with strong focus on statistics , mathematics and computer science skills. Responsibilities include , design and delivery of leading Ana... More Details",Posted few days ago
245,GenieTalk,Indore,0 - 3 yrs,"hive, algorithms, data mining, lucene, sql, pig, docker, d3.js, java, git, mongodb, python, natural language processing, svn, machine learning","Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data , and help us make smarter decisions to deliver even... More Details",Posted few days ago
246,ispatial techno solutions pvt ltd.,Hyderabad/Secunderabad,7 - 10 yrs,"algorithms, c , scala, data mining, sql, java, mysql, hadoop, middleware, python, oracle, mq, nosql","Desired Requirements: Graduate degree in Data Science or another quantitative field is preferred.7 years of experience in applications development in a complex , multi-platfo... More Details",Posted few days ago
247,APPLYCUP HIRING SOLUTIONS LLP,Ahmedabad,5 - 10 yrs,"algorithms, data mining, storage, database, security, debugging, api, big data, python, machine learning","Qualification : BSc / BA in Computer Science , Engineering or relevant field; graduate degree in Data Science or other quantitative field is preferred. Experience : 5 - 10 Ye... More Details",Posted few days ago
248,Alstom Projects India Ltd.,,0 - 3 yrs,"devops, shell scripting, big data, python, github, dash, algorithms, conference, scala, sql, database, git, linux, cloud computing, problem solving, team player, machine learning, infrastructure","Leading societies to a low carbon future , Alstom develops and markets mobility solutions that provide the sustainable foundations for the future of transportation. Our produ... More Details",Posted few days ago
249,SRINSOFT TECHNOLOGIES,Chennai,3 - 5 yrs,"algorithms, bi, sql, hadoop, big data, python, machine learning","Requirements 3 - 5 years of experienceQualification Bachelor's Degree in a quantitative field ( Computer Science , Engineering , Mathematics , Statistics , Applied Statis... More Details",Posted few days ago
250,WALMART INDIA,,2 - 5 yrs,"algorithms, information technology, ensemble, sql, data structures, hadoop, big data, cloud services, natural language processing, information retrieval, microsoft azure, machine learning, mapreduce","Location SUNNYVALE , CACareer Area Data Science and AnalyticsJob Function -Employment Type Regular / PermanentPosition Type SalaryWhat you'll do atWhat you'll do... Position:... More Details",Posted 3 days ago
251,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 1 day ago
252,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
253,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
254,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
255,LogicPlum Private Limited,Canada,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
256,LogicPlum Private Limited,France,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
257,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
258,LogicPlum Private Limited,,4 - 7 yrs,"artificial intelligence, sql, database, data structures, technical skills, python, machine learning","Minimum QualificationsMaster's degree in a quantitative discipline ( e.g. , Statistics , Operations Research , Bioinformatics , Economics , Computational Biology , Comp... More Details",Posted few days ago
259,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 2 days ago
260,Cellworks,,0 - 3 yrs,"algorithms, python, data mining, machine learning, nosql, d3.js, java, data structures, mysql","DATA SCIENTIST Requirements and Qualification: Proven experience as a Machine Learning Engineer or similar roleUnderstanding of data structures , data modeling and software a... More Details",Posted few days ago
261,ion trading india pvt. ltd.,Italy,0 - 3 yrs,"hive, cloudera, algorithms, data mining, dbms, sql, java, xml, mysql, hadoop, big data, hbase, python, microsoft azure, problem solving, impala, machine learning, hdfs","About us:Cedacri is part of ION Group , a community of visionary innovators , dedicated to providing pioneering software and consultancy services to financial institutions ,... More Details",Posted 5 days ago
262,TandA HR Solutions,Panchkula,3 - 5 yrs,"algorithms, docker, sql, productionenvironment, natural languageprocessing, data structures, hadoop, python, information retrieval, problem solving, machine learning",Qualification GraduationLocation PanchkulaJD for Data Science / ML Engineer:Responsibilities: Productionize ML / AI models around semantic understanding and personalizationw... More Details,Posted few days ago
263,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 3 days ago
264,demoport,Chennai,3 - 5 yrs,"data mining, problem solving, sql, cassandra, system architecture, hdfs, hadoop","Key Responsibilities Work with the Product Team on designing , building and deploying scalable data analysis systems for large datasets.use advanced analytics , data mining ... More Details",Posted few days ago
265,PAGO Analytics,Hyderabad/Secunderabad,2 - 5 yrs,"image processing, algorithms, python, c , c, data mining, team player, machine learning, logical thinking, infrastructure, system architecture",Key Responsibilities -Develop robust machine learning modelsExtract huge volumes of data from multiple internal and external sources.develop data pipelines and... More Details,Posted 4 days ago
266,aeries technology group  ( sabre industries ),"Hyderabad/Secunderabad, Mumbai, Bengaluru / Bangalore",5 - 8 yrs,"hive, fundamentals, algorithms, information technology, data mining, bi, sql, data extraction, atg, mongodb, python, rdbms, machine learning, nosql, cassandra, infrastructure","Job Responsibilities:This position is responsible for evaluating , supporting , and developing BI / Analytics / ML solutions through consulting and partnering with interna... More Details",Posted few days ago
267,CTE,,20 - 23 yrs,"fundamentals, algorithms, python, machine learning, debugging, big data","The ideal candidate will have a bachelor's / master's / Ph.D. in data science , statistics , or related discipline with 3-5 years of experience or a master's degree with 2-3... More Details",Posted few days ago
268,nutanxt technologies,Pune,1 - 4 yrs,"data sources, deploying application, methods using advanced",Hands-on experience in building and deploying application scorecards ( preferably lending business ) using some of the latest machine learning models.Work on modelling proje... More Details,Posted few days ago
269,pratibha analytics,Hyderabad/Secunderabad,3 - 20 yrs,"advanced analytics, sas, data science, spss","Requirements3-20 years experience , with strong focus on statistics , mathematics and computer science skills. Responsibilities include , design and delivery of leading Ana... More Details",Posted few days ago
270,GenieTalk,Indore,0 - 3 yrs,"hive, algorithms, data mining, lucene, sql, pig, docker, d3.js, java, git, mongodb, python, natural language processing, svn, machine learning","Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data , and help us make smarter decisions to deliver even... More Details",Posted few days ago
271,ispatial techno solutions pvt ltd.,Hyderabad/Secunderabad,7 - 10 yrs,"algorithms, c , scala, data mining, sql, java, mysql, hadoop, middleware, python, oracle, mq, nosql","Desired Requirements: Graduate degree in Data Science or another quantitative field is preferred.7 years of experience in applications development in a complex , multi-platfo... More Details",Posted few days ago
272,APPLYCUP HIRING SOLUTIONS LLP,Ahmedabad,5 - 10 yrs,"algorithms, data mining, storage, database, security, debugging, api, big data, python, machine learning","Qualification : BSc / BA in Computer Science , Engineering or relevant field; graduate degree in Data Science or other quantitative field is preferred. Experience : 5 - 10 Ye... More Details",Posted few days ago
273,Alstom Projects India Ltd.,,0 - 3 yrs,"devops, shell scripting, big data, python, github, dash, algorithms, conference, scala, sql, database, git, linux, cloud computing, problem solving, team player, machine learning, infrastructure","Leading societies to a low carbon future , Alstom develops and markets mobility solutions that provide the sustainable foundations for the future of transportation. Our produ... More Details",Posted few days ago
274,SRINSOFT TECHNOLOGIES,Chennai,3 - 5 yrs,"algorithms, bi, sql, hadoop, big data, python, machine learning","Requirements 3 - 5 years of experienceQualification Bachelor's Degree in a quantitative field ( Computer Science , Engineering , Mathematics , Statistics , Applied Statis... More Details",Posted few days ago
